% Model:              PINN对比模型.mph
% Version:            COMSOL 6.0.0.318
% Date:               Mar 11 2026, 16:01
% Dimension:          3
% Nodes:              9008
% Expressions:        1
% Description:        
% Length unit:        null
% x,y,z,Jsolid @ t=2.592E5
-0.015787036663087287,-0.0077555772296802414,-0.0022222222222222205,0.8525633675093713
-0.015821649228317684,-0.009175642829199592,-0.0022222222222222174,1.0680021177885575
-0.016618813096266064,-0.008345415887788267,-0.0022222222222222183,1.057493286101621
-0.01432387580664744,-0.008582085040346712,-0.0033333333333333314,0.819257855025505
-0.014968512103982748,-0.009948281285403959,-0.0033333333333333288,1.0530433890293476
-0.014066367043505295,-0.010663125315123647,-0.004444444444444442,1.0691798069175313
-0.013224187290785724,-0.009577732349895859,-0.004444444444444443,0.8234825392719924
-0.01312147134747674,-0.011320454129296565,-0.005555555555555554,1.0654909521682607
-0.012294124814158546,-0.010372049908738244,-0.005555555555555555,0.8319839233625532
-0.012117766199440319,-0.005258550661906018,-0.005555555555555555,0.729647101223511
-0.012942024465383012,-0.005909311379609275,-0.005555555555555555,0.7825923484944117
-0.011375782323665188,-0.006120274650297972,-0.005555555555555555,0.7302992458843585
-0.01220565160127936,-0.0068645415296047264,-0.005555555555555555,0.78649803697158
-0.01213940739188557,-0.01192086692937144,-0.006666666666666665,1.0705143611752583
-0.011397691823868274,-0.011051742870447927,-0.006666666666666666,0.851392352172534
-0.010550086294502171,-0.0069022691586128814,-0.006666666666666668,0.7262688460419545
-0.011359283587767345,-0.007781177505940019,-0.006666666666666666,0.7992323766866254
-0.012760029199137154,-0.004320263978729377,-0.006666666666666669,0.728865441190768
-0.013585059565296674,-0.004908244392679229,-0.006666666666666666,0.7840205613979939
-0.011125142407777662,-0.012465153573211612,-0.007777777777777779,1.0918095662724898
-0.010478736289365563,-0.011638087727128961,-0.0077777777777777776,0.8776458580821479
-0.009654843886341474,-0.007603682930714283,-0.007777777777777778,0.7200765739772563
-0.010329995023956222,-0.008779870794771627,-0.0077777777777777776,0.7927308533667738
-0.013285315039724108,-0.003311944657764562,-0.007777777777777779,0.727158891090555
-0.014148669755864877,-0.0038576589278058486,-0.0077777777777777776,0.7853487753990478
-0.01008310129722323,-0.012954197230216105,-0.008888888888888887,1.0783284646059412
-0.010083101636982384,-0.012954198006221874,-0.009999999999999998,0.010973457033630632
-0.009526851748111869,-0.012163200899525764,-0.008888888888888889,0.8230964530457737
-0.009526851748111867,-0.012163200899525764,-0.01,0.6708446855052129
-0.00988036411167164,-0.010865953863654253,-0.01,0.7420914904709766
-0.00988036411167164,-0.010865953863654253,-0.008888888888888889,0.7524580485776171
-0.010136058305372942,-0.009742835981272516,-0.01,0.7510011471997277
-0.010136058305372942,-0.009742835981272516,-0.008888888888888889,0.7487378388068406
-0.00870226393323497,-0.008225097547766977,-0.010000000000000002,0.7192862441062251
-0.00870226351113194,-0.008225096838508172,-0.008888888888888887,0.7351355375226949
-0.00907387439825249,-0.009181370626099201,-0.01,0.7490117087715773
-0.00907387439825249,-0.009181370626099203,-0.008888888888888889,0.7952185271223118
-0.013676400312275624,-0.002244492879087104,-0.01,0.7251325152372107
-0.013676402924995815,-0.0022444936413712146,-0.00888888888888889,0.7340660056513204
-0.017352335645686813,-0.007458501980771851,-0.0022222222222222174,1.0651123093540402
-0.016392570535349347,-0.006805742210080104,-0.0022222222222222205,0.8420187789336342
-0.017011998409438678,-0.005821319635595121,-0.003333333333333331,0.8168660817200214
-0.0180139189670733,-0.006516750105638604,-0.0033333333333333288,1.0344938227610652
-0.018594807560946315,-0.005523236064246912,-0.00444444444444444,1.011956012526904
-0.017597675009101223,-0.004830326151181638,-0.004444444444444442,0.8095557385283736
-0.019479152728976466,-0.0034009509759301026,-0.005555555555555554,0.9969904771475289
-0.019086090705570952,-0.004482537466438951,-0.005555555555555554,1.0022386141587343
